OTU,Size,Taxonomy
Otu2302,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Family_XIII(100);Mogibacterium(100);
Otu2303,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu2304,2,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Corynebacteriales(100);Dietziaceae(100);Dietzia(100);
Otu2305,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Muribaculaceae(100);Muribaculaceae_ge(100);
Otu2306,2,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Frankiales(100);Sporichthyaceae(100);hgcI_clade(100);
Otu2307,2,Bacteria(100);Acidobacteria(100);Subgroup_6(100);Subgroup_6_or(100);Subgroup_6_fa(100);Subgroup_6_ge(100);
Otu2308,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2309,2,Bacteria(100);Acidobacteria(100);Subgroup_17(100);Subgroup_17_or(100);Subgroup_17_fa(100);Subgroup_17_ge(100);
Otu2310,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-010(100);
Otu2311,2,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Propionibacteriales(100);Nocardioidaceae(100);Nocardioides(100);
Otu2312,2,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Micrococcales(100);Dermabacteraceae(100);Brachybacterium(100);
Otu2313,2,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Micrococcales(100);Microbacteriaceae(100);Agromyces(100);
Otu2314,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Butyrivibrio_2(100);
Otu2315,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Rhodanobacteraceae(100);Luteibacter(100);
Otu2316,2,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema_2(100);
Otu2317,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcus_1(100);
Otu2318,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiales_Incertae_Sedis(100);Nordella(100);
Otu2319,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella_1(100);
Otu2320,2,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Rubritaleaceae(100);Luteolibacter(100);
Otu2321,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu2322,2,Bacteria(100);Actinobacteria(100);Acidimicrobiia(100);Microtrichales(100);Ilumatobacteraceae(100);Ilumatobacteraceae_unclassified(100);
Otu2323,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2324,2,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu2325,2,Bacteria(100);Planctomycetes(100);Phycisphaerae(100);Tepidisphaerales(100);WD2101_soil_group(100);WD2101_soil_group_ge(100);
Otu2326,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-010(100);
Otu2327,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu2328,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);uncultured(100);
Otu2329,2,Bacteria(100);Chloroflexi(100);Chloroflexia(100);Chloroflexales(100);Roseiflexaceae(100);uncultured(100);
Otu2330,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidia_unclassified(100);Bacteroidia_unclassified(100);Bacteroidia_unclassified(100);
Otu2331,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2332,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu2333,2,Bacteria(100);Actinobacteria(100);Thermoleophilia(100);Solirubrobacterales(100);67-14(100);67-14_ge(100);
Otu2334,2,Bacteria(100);Cyanobacteria(100);Oxyphotobacteria(100);Nostocales(100);Phormidiaceae(100);Phormidiaceae_ge(100);
Otu2335,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu2336,2,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillales_unclassified(100);Lactobacillales_unclassified(100);
Otu2337,2,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2338,2,Bacteria(100);Chloroflexi(100);Anaerolineae(100);SBR1031(100);SBR1031_unclassified(100);SBR1031_unclassified(100);
Otu2339,2,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema_2(100);
Otu2340,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Cardiobacteriales(100);Cardiobacteriaceae(100);Cardiobacteriaceae_unclassified(100);
Otu2341,2,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillaceae_unclassified(100);
Otu2342,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Brevundimonas(100);
Otu2343,2,Bacteria(100);Patescibacteria(100);Gracilibacteria(100);Absconditabacteriales_(SR1)(100);Absconditabacteriales_(SR1)_fa(100);Absconditabacteriales_(SR1)_ge(100);
Otu2344,2,Bacteria(100);Planctomycetes(100);Planctomycetacia(100);Gemmatales(100);Gemmataceae(100);Gemmata(100);
Otu2345,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_UCG-001(100);
Otu2346,2,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu2347,2,Bacteria(100);Patescibacteria(100);Gracilibacteria(100);Absconditabacteriales_(SR1)(100);Absconditabacteriales_(SR1)_fa(100);Absconditabacteriales_(SR1)_ge(100);
Otu2348,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu2349,2,Bacteria(100);Entotheonellaeota(100);Entotheonellia(100);Entotheonellales(100);Entotheonellaceae(100);Entotheonellaceae_ge(100);
Otu2350,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Betaproteobacteriales(100);Neisseriaceae(100);uncultured(100);
Otu2351,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Butyrivibrio_2(100);
Otu2352,2,Bacteria(100);Chloroflexi(100);Ktedonobacteria(100);Ktedonobacterales(100);Ktedonobacteraceae(100);JG30a-KF-32(100);
Otu2353,2,Bacteria(100);Planctomycetes(100);Phycisphaerae(100);Tepidisphaerales(100);WD2101_soil_group(100);WD2101_soil_group_ge(100);
Otu2354,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu2355,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2356,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotella_1(100);
Otu2357,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu2358,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Flavonifractor(100);
Otu2359,2,Bacteria(100);Actinobacteria(100);Thermoleophilia(100);Solirubrobacterales(100);67-14(100);67-14_ge(100);
Otu2360,2,Bacteria(100);Chloroflexi(100);KD4-96(100);KD4-96_or(100);KD4-96_fa(100);KD4-96_ge(100);
Otu2361,2,Bacteria(100);Epsilonbacteraeota(100);Campylobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100);
Otu2362,2,Bacteria(100);Patescibacteria(100);Saccharimonadia(100);Saccharimonadales(100);Saccharimonadaceae(100);Saccharimonadaceae_ge(100);
Otu2363,2,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Corynebacteriales(100);Mycobacteriaceae(100);Mycobacterium(100);
Otu2364,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_UCG-001(100);
Otu2365,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Hyphomicrobiaceae(100);Hyphomicrobiaceae_unclassified(100);
Otu2366,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Devosiaceae(100);Devosiaceae_unclassified(100);
Otu2367,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Acetobacterales(100);Acetobacteraceae(100);Acetobacter(100);
Otu2368,2,Bacteria(100);Planctomycetes(100);Phycisphaerae(100);Tepidisphaerales(100);WD2101_soil_group(100);WD2101_soil_group_ge(100);
Otu2369,2,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu2370,2,Bacteria(100);Actinobacteria(100);Actinobacteria(100);Propionibacteriales(100);Nocardioidaceae(100);Marmoricola(100);
Otu2371,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_NK3B31_group(100);
Otu2372,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-010(100);
Otu2373,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(100);
Otu2374,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2375,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu2376,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_NK3B31_group(100);
Otu2377,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2378,2,Bacteria(100);Chloroflexi(100);Anaerolineae(100);Ardenticatenales(100);uncultured(100);uncultured_ge(100);
Otu2379,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);uncultured(100);
Otu2380,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Betaproteobacteriales(100);Nitrosomonadaceae(100);MND1(100);
Otu2381,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2382,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu2383,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2384,2,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2385,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Muribaculaceae(100);Muribaculaceae_unclassified(100);
Otu2386,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Angelakisella(100);
Otu2387,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Betaproteobacteriales(100);A21b(100);A21b_ge(100);
Otu2388,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Betaproteobacteriales(100);Nitrosomonadaceae(100);Ellin6067(100);
Otu2389,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_UCG-001(100);
Otu2390,2,Bacteria(100);Armatimonadetes(100);Armatimonadia(100);Armatimonadales(100);Armatimonadaceae(100);Armatimonas(100);
Otu2391,2,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Desulfovibrionales(100);Desulfovibrionaceae(100);uncultured(100);
Otu2392,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Marinifilaceae(100);Butyricimonas(100);
Otu2393,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu2394,2,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Chthoniobacterales(100);Chthoniobacteraceae(100);Chthoniobacter(100);
Otu2395,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2396,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Cytophagales(100);Spirosomaceae(100);uncultured(100);
Otu2397,2,Bacteria(100);Acidobacteria(100);Subgroup_6(100);Subgroup_6_or(100);Subgroup_6_fa(100);Subgroup_6_ge(100);
Otu2398,2,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu2399,2,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu2400,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_vadinBB60_group(100);Clostridiales_vadinBB60_group_ge(100);
Otu2401,2,Bacteria(100);Armatimonadetes(100);Armatimonadia(100);Armatimonadales(100);Armatimonadaceae(100);Armatimonas(100);
Otu2402,2,Bacteria(100);Armatimonadetes(100);Chthonomonadetes(100);Chthonomonadales(100);Chthonomonadaceae(100);Chthonomonas(100);
Otu2403,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);uncultured(100);uncultured_ge(100);
Otu2404,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Family_XIII(100);S5-A14a(100);
Otu2405,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2406,2,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Chthoniobacterales(100);Chthoniobacteraceae(100);Chthoniobacter(100);
Otu2407,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2408,2,Bacteria(100);Chloroflexi(100);Gitt-GS-136(100);Gitt-GS-136_or(100);Gitt-GS-136_fa(100);Gitt-GS-136_ge(100);
Otu2409,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Dysgonomonadaceae(100);Proteiniphilum(100);
Otu2410,2,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu2411,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);Rhodospirillales_unclassified(100);Rhodospirillales_unclassified(100);
Otu2412,2,Bacteria(100);Planctomycetes(100);Planctomycetacia(100);Pirellulales(100);Pirellulaceae(100);Pir4_lineage(100);
Otu2413,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Steroidobacterales(100);Steroidobacteraceae(100);uncultured(100);
Otu2414,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Phocea(100);
Otu2415,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu2416,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Phenylobacterium(100);
Otu2417,2,Bacteria(100);Firmicutes(100);Clostridia(100);M55-D21(100);M55-D21_fa(100);M55-D21_ge(100);
Otu2418,2,Bacteria(100);Acidobacteria(100);Subgroup_6(100);Subgroup_6_or(100);Subgroup_6_fa(100);Subgroup_6_ge(100);
Otu2419,2,Bacteria(100);Kiritimatiellaeota(100);Kiritimatiellae(100);WCHB1-41(100);WCHB1-41_fa(100);WCHB1-41_ge(100);
Otu2420,2,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Mitsuokella(100);
Otu2421,2,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu2422,2,Bacteria(100);Actinobacteria(100);Coriobacteriia(100);Coriobacteriales(100);Coriobacteriales_unclassified(100);Coriobacteriales_unclassified(100);
Otu2423,2,Bacteria(100);Planctomycetes(100);Planctomycetacia(100);Pirellulales(100);Pirellulaceae(100);Pirellula(100);
Otu2424,2,Bacteria(100);Lentisphaerae(100);Lentisphaeria(100);Victivallales(100);Victivallaceae(100);Victivallaceae_ge(100);
Otu2425,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Subdoligranulum(100);
Otu2426,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-013(100);
Otu2427,2,Bacteria(100);Cyanobacteria(100);Oxyphotobacteria(100);Nostocales(100);Microcystaceae(100);Microcystis_PCC-7914(100);
Otu2428,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2429,2,Bacteria(100);Chloroflexi(100);Anaerolineae(100);Anaerolineales(100);Anaerolineaceae(100);uncultured(100);
Otu2430,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Chitinophagales(100);Chitinophagaceae(100);Terrimonas(100);
Otu2431,2,Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);Haliangiaceae(100);Haliangium(100);
Otu2432,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Anaerocella(100);
Otu2433,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2434,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2435,2,Bacteria(100);Chloroflexi(100);Chloroflexia(100);Thermomicrobiales(100);JG30-KF-CM45(100);JG30-KF-CM45_ge(100);
Otu2436,2,Bacteria(100);Tenericutes(100);Mollicutes(100);Mollicutes_RF39(100);Mollicutes_RF39_fa(100);Mollicutes_RF39_ge(100);
Otu2437,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2438,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100);
Otu2439,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-010(100);
Otu2440,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2441,2,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100);
Otu2442,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Family_XIII(100);Family_XIII_ge(100);
Otu2443,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_UCG-001(100);
Otu2444,2,Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Synergistes(100);
Otu2445,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);uncultured(100);
Otu2446,2,Bacteria(100);Tenericutes(100);Mollicutes(100);Mollicutes_RF39(100);Mollicutes_RF39_fa(100);Mollicutes_RF39_ge(100);
Otu2447,2,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Akkermansiaceae(100);Akkermansia(100);
Otu2448,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2449,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);dgA-11_gut_group(100);
Otu2450,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_NK3B31_group(100);
Otu2451,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2452,2,Bacteria(100);Tenericutes(100);Mollicutes(100);Mollicutes_RF39(100);Mollicutes_RF39_fa(100);Mollicutes_RF39_ge(100);
Otu2453,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2454,2,Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Asteroleplasma(100);
Otu2455,2,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Verrucomicrobium(100);
Otu2456,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Hydrogenoanaerobacterium(100);
Otu2457,2,Bacteria(100);Actinobacteria(100);Thermoleophilia(100);Gaiellales(100);Gaiellaceae(100);Gaiella(100);
Otu2458,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Butyrivibrio_2(100);
Otu2459,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidia_unclassified(100);Bacteroidia_unclassified(100);Bacteroidia_unclassified(100);
Otu2460,2,Bacteria(100);Acidobacteria(100);Subgroup_6(100);Subgroup_6_or(100);Subgroup_6_fa(100);Subgroup_6_ge(100);
Otu2461,2,Bacteria(100);Planctomycetes(100);Planctomycetacia(100);Pirellulales(100);Pirellulaceae(100);Pirellula(100);
Otu2462,2,Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Chthoniobacterales(100);Terrimicrobiaceae(100);Terrimicrobium(100);
Otu2463,2,Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);D05-2(100);D05-2_ge(100);
Otu2464,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2465,2,Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Betaproteobacteriales(100);Burkholderiaceae(100);Achromobacter(100);
Otu2466,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_UCG-003(100);
Otu2467,2,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema_2(100);
Otu2468,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2469,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-014(100);
Otu2470,2,Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);uncultured(100);
Otu2471,2,Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu2472,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2473,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2474,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_NK3A20_group(100);
Otu2475,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-010(100);
Otu2476,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminiclostridium_5(100);
Otu2477,2,Bacteria(100);Spirochaetes(100);Spirochaetia(100);Spirochaetales(100);Spirochaetaceae(100);Treponema_2(100);
Otu2478,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2479,2,Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);
Otu2480,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2481,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu2482,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_ge(100);
Otu2483,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-010(100);
Otu2484,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiales_unclassified(100);Clostridiales_unclassified(100);
Otu2485,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Muribaculaceae(100);Muribaculaceae_ge(100);
Otu2486,2,Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100);
Otu2487,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_unclassified(100);
Otu2488,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Tyzzerella_3(100);
Otu2489,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Family_XIII(100);Family_XIII_ge(100);
Otu2490,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2491,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminiclostridium_5(100);
Otu2492,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Acetitomaculum(100);
Otu2493,2,Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Ruminococcaceae_UCG-014(100);
