"","group","Day","Pig","Treatment","Sample.type","All","Phylum","value","value2","forplot"
"414","X9P278R2D0","D0","P278","INFfeed","Fecal or Fecal swab","D0_INFfeed","Verrucomicrobia",0.0193,0.3855,"keep"
"415","X9P310R4D0","D0","P310","INFnm","Fecal or Fecal swab","D0_INFnm","Proteobacteria",0.027,0.3852,"keep"
"416","X9P269R2D0","D0","P269","INFfeed","Fecal or Fecal swab","D0_INFfeed","Tenericutes",0.0192,0.3849,"keep"
"417","X9P282R2Dm3","DNEG3","P282","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0762,0.3808,"keep"
"418","X9P302R3D7","D7","P302","INFinject","Fecal","D7_INFinject","Spirochaetes",0.0379,0.3793,"keep"
"419","X9P312R4D7","D7","P312","INFnm","Fecal","D7_INFnm","Actinobacteria",0.0378,0.3781,"keep"
"420","X9P255R1D7","D7","P255","NONINFnm","Fecal","D7_NONINFnm","Spirochaetes",0.03,0.3756,"keep"
"421","X9P278R2D4","D4","P278","INFfeed","Fecal or Fecal swab","D4_INFfeed","Proteobacteria",0.0146,0.3657,"keep"
"422","X9P262R1D7","D7","P262","NONINFnm","Fecal","D7_NONINFnm","Actinobacteria",0.0293,0.3657,"keep"
"423","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.062,0.3645,"keep"
"424","X9P316R4D4","D4","P316","INFnm","Fecal or Fecal swab","D4_INFnm","Actinobacteria",0.0217,0.362,"keep"
"425","X9P285R2D7","D7","P285","INFfeed","Fecal","D7_INFfeed","Spirochaetes",0.0362,0.3618,"keep"
"426","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0612,0.3602,"keep"
"427","X9P265R1D7","D7","P265","NONINFnm","Fecal","D7_NONINFnm","Actinobacteria",0.0285,0.356,"keep"
"428","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0463,0.3559,"keep"
"429","X9P278R2D0","D0","P278","INFfeed","Fecal or Fecal swab","D0_INFfeed","Proteobacteria",0.0177,0.3547,"keep"
"430","X9P324R4D0","D0","P324","INFnm","Fecal or Fecal swab","D0_INFnm","Spirochaetes",0.0248,0.3541,"keep"
"431","X9P284R2Dm3","DNEG3","P284","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0702,0.3511,"keep"
"432","X9P248R1Dm3","DNEG3","P248","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0631,0.3507,"keep"
"433","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0595,0.3498,"keep"
"434","X9P255R1Dm3","DNEG3","P255","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0617,0.3427,"keep"
"435","X9P289R3D4","D4","P289","INFinject","Fecal or Fecal swab","D4_INFinject","Actinobacteria",0.0239,0.342,"keep"
"436","X9P280R2D0","D0","P280","INFfeed","Fecal or Fecal swab","D0_INFfeed","Proteobacteria",0.0169,0.339,"keep"
"437","X9P318R4D4","D4","P318","INFnm","Fecal or Fecal swab","D4_INFnm","Tenericutes",0.0201,0.3344,"keep"
"438","X9P309R4D4","D4","P309","INFnm","Fecal or Fecal swab","D4_INFnm","Proteobacteria",0.02,0.3341,"keep"
"439","X9P302R3D0","D0","P302","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0432,0.3326,"keep"
"440","X9P284R2D7","D7","P284","INFfeed","Fecal","D7_INFfeed","Tenericutes",0.0331,0.3313,"keep"
"441","X9P301R3Dm3","DNEG3","P301","INFinject","Fecal Swab","DNEG3_INFinject","Verrucomicrobia",0.0562,0.3308,"keep"
"442","X9P286R3Dm3","DNEG3","P286","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0555,0.3265,"keep"
"443","X9P294R3Dm3","DNEG3","P294","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0555,0.3263,"keep"
"444","X9P308R4Dm3","DNEG3","P308","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0549,0.323,"keep"
"445","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0544,0.3202,"keep"
"446","X9P310R4D0","D0","P310","INFnm","Fecal or Fecal swab","D0_INFnm","Tenericutes",0.0223,0.3192,"keep"
"447","X9P279R2Dm3","DNEG3","P279","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0635,0.3173,"keep"
"448","X9P301R3D7","D7","P301","INFinject","Fecal","D7_INFinject","Actinobacteria",0.0316,0.3159,"keep"
"449","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0532,0.3129,"keep"
"450","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0558,0.3101,"keep"
"451","X9P297R3D4","D4","P297","INFinject","Fecal or Fecal swab","D4_INFinject","Actinobacteria",0.0216,0.3089,"keep"
"452","X9P272R2D7","D7","P272","INFfeed","Fecal","D7_INFfeed","Actinobacteria",0.0309,0.3086,"keep"
"453","X9P321R4D7","D7","P321","INFnm","Fecal","D7_INFnm","Spirochaetes",0.0308,0.3084,"keep"
"454","X9P258R1D4","D4","P258","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Actinobacteria",0.0154,0.3079,"keep"
"455","X9P282R2Dm3","DNEG3","P282","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0608,0.3038,"keep"
"456","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0386,0.2965,"keep"
"457","X9P259R1D4","D4","P259","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Proteobacteria",0.0146,0.2928,"keep"
"458","X9P284R2D0","D0","P284","INFfeed","Fecal or Fecal swab","D0_INFfeed","Proteobacteria",0.0146,0.2925,"keep"
"459","X9P316R4Dm3","DNEG3","P316","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0494,0.2907,"keep"
"460","X9P257R1D4","D4","P257","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Proteobacteria",0.0139,0.2773,"keep"
"461","X9P285R2Dm3","DNEG3","P285","INFfeed","Fecal Swab","DNEG3_INFfeed","Deferribacteres",0.055,0.2748,"keep"
"462","X9P306R4Dm3","DNEG3","P306","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0465,0.2734,"keep"
"463","X9P293R3Dm3","DNEG3","P293","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0462,0.2715,"keep"
"464","X9P257R1Dm3","DNEG3","P257","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0486,0.2703,"keep"
"465","X9P255R1D7","D7","P255","NONINFnm","Fecal","D7_NONINFnm","Tenericutes",0.0216,0.2696,"keep"
"466","X9P263R1D7","D7","P263","NONINFnm","Fecal","D7_NONINFnm","Actinobacteria",0.0215,0.2692,"keep"
"467","X9P324R4Dm3","DNEG3","P324","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0457,0.2686,"keep"
"468","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Spirochaetes",0.0479,0.2662,"keep"
"469","X9P296R3D4","D4","P296","INFinject","Fecal or Fecal swab","D4_INFinject","Proteobacteria",0.0186,0.2658,"keep"
"470","X9P266R2Dm3","DNEG3","P266","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0531,0.2656,"keep"
"471","X9P324R4D0","D0","P324","INFnm","Fecal or Fecal swab","D0_INFnm","Actinobacteria",0.0186,0.2656,"keep"
"472","X9P325R4D7","D7","P325","INFnm","Fecal","D7_INFnm","Tenericutes",0.0265,0.2646,"keep"
"473","X9P274R2D7","D7","P274","INFfeed","Fecal or Fecal swab","D7_INFfeed","Tenericutes",0.0263,0.2625,"keep"
"474","X9P261R1D7","D7","P261","NONINFnm","Fecal","D7_NONINFnm","Actinobacteria",0.0209,0.2608,"keep"
"475","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0441,0.2595,"keep"
"476","X9P301R3D0","D0","P301","INFinject","Fecal or Fecal swab","D0_INFinject","Verrucomicrobia",0.0331,0.2548,"keep"
"477","X9P284R2Dm3","DNEG3","P284","INFfeed","Fecal Swab","DNEG3_INFfeed","Epsilonbacteraeota",0.0509,0.2546,"keep"
"478","X9P324R4D0","D0","P324","INFnm","Fecal or Fecal swab","D0_INFnm","Verrucomicrobia",0.0178,0.2545,"keep"
"479","X9P276R2Dm3","DNEG3","P276","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0505,0.2523,"keep"
"480","X9P262R1D7","D7","P262","NONINFnm","Fecal","D7_NONINFnm","Spirochaetes",0.02,0.2502,"keep"
"481","X9P249R1Dm3","DNEG3","P249","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0447,0.2484,"keep"
"482","X9P323R4D7","D7","P323","INFnm","Fecal","D7_INFnm","Tenericutes",0.0247,0.2473,"keep"
"483","X9P278R2D0","D0","P278","INFfeed","Fecal or Fecal swab","D0_INFfeed","Tenericutes",0.0123,0.2467,"keep"
"484","X9P246R1D4","D4","P246","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Cyanobacteria",0.0123,0.2467,"keep"
"485","X9P269R2D0","D0","P269","INFfeed","Fecal or Fecal swab","D0_INFfeed","Actinobacteria",0.0123,0.2463,"keep"
"486","X9P269R2D0","D0","P269","INFfeed","Fecal or Fecal swab","D0_INFfeed","Spirochaetes",0.0123,0.2463,"keep"
"487","X9P284R2D0","D0","P284","INFfeed","Fecal or Fecal swab","D0_INFfeed","Tenericutes",0.0123,0.2463,"keep"
"488","X9P289R3Dm3","DNEG3","P289","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0417,0.2451,"keep"
"489","X9P250R1Dm3","DNEG3","P250","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0441,0.2449,"keep"
"490","X9P258R1Dm3","DNEG3","P258","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.044,0.2443,"keep"
"491","X9P309R4D4","D4","P309","INFnm","Fecal or Fecal swab","D4_INFnm","Actinobacteria",0.0146,0.2442,"keep"
"492","X9P290R3D4","D4","P290","INFinject","Fecal or Fecal swab","D4_INFinject","Bacteria_unclassified",0.0169,0.2419,"keep"
"493","X9P265R1D0","D0","P265","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0215,0.2393,"keep"
"494","X9P300R3D0","D0","P300","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0308,0.2367,"keep"
"495","X9P313R4Dm3","DNEG3","P313","INFnm","Fecal Swab","DNEG3_INFnm","Bacteroidetes",0.0401,0.236,"keep"
"496","X9P324R4Dm3","DNEG3","P324","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0395,0.2322,"keep"
"497","X9P265R1Dm3","DNEG3","P265","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0418,0.232,"keep"
"498","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Proteobacteria",0.0231,0.2313,"keep"
"499","X9P320R4Dm3","DNEG3","P320","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0393,0.2313,"keep"
"500","X9P278R2D0","D0","P278","INFfeed","Fecal or Fecal swab","D0_INFfeed","Spirochaetes",0.0116,0.2313,"keep"
"501","X9P309R4D0","D0","P309","INFnm","Fecal or Fecal swab","D0_INFnm","Actinobacteria",0.0162,0.2309,"keep"
"502","X9P290R3D4","D4","P290","INFinject","Fecal or Fecal swab","D4_INFinject","Tenericutes",0.0162,0.2309,"keep"
"503","X9P325R4Dm3","DNEG3","P325","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.039,0.2292,"keep"
"504","X9P304R3D7","D7","P304","INFinject","Fecal","D7_INFinject","Actinobacteria",0.0223,0.2234,"keep"
"505","X9P269R2D4","D4","P269","INFfeed","Fecal or Fecal swab","D4_INFfeed","Tenericutes",0.0086,0.215,"keep"
"506","X9P250R1D0","D0","P250","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0192,0.2137,"keep"
"507","X9P273R2Dm3","DNEG3","P273","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0426,0.2132,"keep"
"508","X9P271R2Dm3","DNEG3","P271","INFfeed","Fecal Swab","DNEG3_INFfeed","Bacteria_unclassified",0.0424,0.2122,"keep"
"509","X9P325R4D7","D7","P325","INFnm","Fecal","D7_INFnm","Actinobacteria",0.021,0.2101,"keep"
"510","X9P317R4D0","D0","P317","INFnm","Fecal or Fecal swab","D0_INFnm","Proteobacteria",0.0146,0.2091,"keep"
"511","X9P323R4D7","D7","P323","INFnm","Fecal","D7_INFnm","Verrucomicrobia",0.0209,0.2087,"keep"
"512","X9P271R2D7","D7","P271","INFfeed","Fecal","D7_INFfeed","Actinobacteria",0.0208,0.2082,"keep"
"513","X9P308R4Dm3","DNEG3","P308","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0348,0.2047,"keep"
"514","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0347,0.2044,"keep"
"515","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0347,0.2041,"keep"
"516","X9P250R1D4","D4","P250","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Actinobacteria",0.01,0.2008,"keep"
"517","X9P274R2Dm3","DNEG3","P274","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0402,0.2008,"keep"
"518","X9P272R2D7","D7","P272","INFfeed","Fecal","D7_INFfeed","Proteobacteria",0.0201,0.2006,"keep"
"519","X9P275R2Dm3","DNEG3","P275","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0401,0.2006,"keep"
"520","X9P301R3D7","D7","P301","INFinject","Fecal","D7_INFinject","Proteobacteria",0.02,0.2003,"keep"
"521","X9P257R1D4","D4","P257","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Actinobacteria",0.01,0.2003,"keep"
"522","X9P284R2D0","D0","P284","INFfeed","Fecal or Fecal swab","D0_INFfeed","Spirochaetes",0.01,0.2002,"keep"
"523","X9P298R3D4","D4","P298","INFinject","Fecal or Fecal swab","D4_INFinject","Actinobacteria",0.0139,0.1984,"keep"
"524","X9P299R3D4","D4","P299","INFinject","Fecal or Fecal swab","D4_INFinject","Proteobacteria",0.0139,0.198,"keep"
"525","X9P286R3D4","D4","P286","INFinject","Fecal or Fecal swab","D4_INFinject","Planctomycetes",0.0138,0.1978,"keep"
"526","X9P293R3D0","D0","P293","INFinject","Fecal or Fecal swab","D0_INFinject","Spirochaetes",0.0254,0.1957,"keep"
"527","X9P269R2D4","D4","P269","INFfeed","Fecal or Fecal swab","D4_INFfeed","Spirochaetes",0.0078,0.1955,"keep"
"528","X9P305R3D0","D0","P305","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0254,0.1953,"keep"
"529","X9P317R4D4","D4","P317","INFnm","Fecal or Fecal swab","D4_INFnm","Proteobacteria",0.0116,0.1929,"keep"
"530","X9P303R3D7","D7","P303","INFinject","Fecal or Fecal swab","D7_INFinject","Actinobacteria",0.0193,0.1928,"keep"
"531","X9P290R3D0","D0","P290","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0247,0.1899,"keep"
"532","X9P301R3D0","D0","P301","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0247,0.1896,"keep"
"533","X9P274R2Dm3","DNEG3","P274","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0378,0.1892,"keep"
"534","X9P324R4D0","D0","P324","INFnm","Fecal or Fecal swab","D0_INFnm","Proteobacteria",0.0132,0.1881,"keep"
"535","X9P306R4Dm3","DNEG3","P306","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0318,0.1868,"keep"
"536","X9P296R3Dm3","DNEG3","P296","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0316,0.1859,"keep"
"537","X9P323R4D7","D7","P323","INFnm","Fecal","D7_INFnm","Proteobacteria",0.0185,0.1855,"keep"
"538","X9P323R4Dm3","DNEG3","P323","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0309,0.1817,"keep"
"539","X9P293R3Dm3","DNEG3","P293","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0308,0.181,"keep"
"540","X9P270R2Dm3","DNEG3","P270","INFfeed","Fecal Swab","DNEG3_INFfeed","Actinobacteria",0.0362,0.1808,"keep"
"541","X9P319R4D4","D4","P319","INFnm","Fecal or Fecal swab","D4_INFnm","Spirochaetes",0.0108,0.1802,"keep"
"542","X9P264R1D0","D0","P264","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Proteobacteria",0.0162,0.1796,"keep"
"543","X9P304R3Dm3","DNEG3","P304","INFinject","Fecal Swab","DNEG3_INFinject","Actinobacteria",0.03,0.1767,"keep"
"544","X9P297R3D4","D4","P297","INFinject","Fecal or Fecal swab","D4_INFinject","Proteobacteria",0.0124,0.1765,"keep"
"545","X9P251R1D7","D7","P251","NONINFnm","Fecal","D7_NONINFnm","Cyanobacteria",0.0139,0.174,"keep"
"546","X9P266R2D4","D4","P266","INFfeed","Fecal or Fecal swab","D4_INFfeed","Proteobacteria",0.0069,0.1732,"keep"
"547","X9P305R3D0","D0","P305","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0223,0.1716,"keep"
"548","X9P261R1Dm3","DNEG3","P261","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0308,0.1709,"keep"
"549","X9P283R2D7","D7","P283","INFfeed","Fecal","D7_INFfeed","Tenericutes",0.0169,0.1695,"keep"
"550","X9P258R1D4","D4","P258","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Spirochaetes",0.0085,0.1694,"keep"
"551","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Kiritimatiellaeota",0.0288,0.1692,"keep"
"552","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0286,0.1683,"keep"
"553","X9P316R4D4","D4","P316","INFnm","Fecal or Fecal swab","D4_INFnm","Proteobacteria",0.0101,0.1681,"keep"
"554","X9P275R2D7","D7","P275","INFfeed","Fecal or Fecal swab","D7_INFfeed","Tenericutes",0.0163,0.163,"keep"
"555","X9P251R1Dm3","DNEG3","P251","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0293,0.1629,"keep"
"556","X9P249R1Dm3","DNEG3","P249","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0293,0.1628,"keep"
"557","X9P273R2D7","D7","P273","INFfeed","Fecal","D7_INFfeed","Actinobacteria",0.0162,0.1619,"keep"
"558","X9P295R3D7","D7","P295","INFinject","Fecal","D7_INFinject","Cyanobacteria",0.0162,0.1619,"keep"
"559","X9P252R1Dm3","DNEG3","P252","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0286,0.1589,"keep"
"560","X9P287R3Dm3","DNEG3","P287","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0264,0.1555,"keep"
"561","X9P296R3D4","D4","P296","INFinject","Fecal or Fecal swab","D4_INFinject","Actinobacteria",0.0109,0.155,"keep"
"562","X9P319R4Dm3","DNEG3","P319","INFnm","Fecal Swab","DNEG3_INFnm","Spirochaetes",0.0263,0.1548,"keep"
"563","X9P312R4Dm3","DNEG3","P312","INFnm","Fecal Swab","DNEG3_INFnm","Proteobacteria",0.0263,0.1546,"keep"
"564","X9P324R4D7","D7","P324","INFnm","Fecal","D7_INFnm","Actinobacteria",0.0155,0.1546,"keep"
"565","X9P297R3D4","D4","P297","INFinject","Fecal or Fecal swab","D4_INFinject","Tenericutes",0.0108,0.1544,"keep"
"566","X9P246R1D4","D4","P246","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Proteobacteria",0.0077,0.1542,"keep"
"567","X9P259R1D4","D4","P259","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Spirochaetes",0.0077,0.1541,"keep"
"568","X9P290R3D4","D4","P290","INFinject","Fecal or Fecal swab","D4_INFinject","Proteobacteria",0.0108,0.154,"keep"
"569","X9P324R4D7","D7","P324","INFnm","Fecal","D7_INFnm","Spirochaetes",0.0147,0.1468,"keep"
"570","X9P253R1Dm3","DNEG3","P253","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Actinobacteria",0.0263,0.1463,"keep"
"571","X9P259R1D0","D0","P259","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0131,0.1459,"keep"
"572","X9P263R1D0","D0","P263","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Actinobacteria",0.0131,0.1459,"keep"
"573","X9P290R3Dm3","DNEG3","P290","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0248,0.1459,"keep"
"574","X9P322R4D0","D0","P322","INFnm","Fecal or Fecal swab","D0_INFnm","Tenericutes",0.01,0.1431,"keep"
"575","X9P299R3D0","D0","P299","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0185,0.1423,"keep"
"576","X9P297R3D0","D0","P297","INFinject","Fecal or Fecal swab","D0_INFinject","Tenericutes",0.0185,0.1422,"keep"
"577","X9P317R4D4","D4","P317","INFnm","Fecal or Fecal swab","D4_INFnm","Tenericutes",0.0085,0.1415,"keep"
"578","X9P264R1Dm3","DNEG3","P264","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0254,0.1411,"keep"
"579","X9P275R2D7","D7","P275","INFfeed","Fecal or Fecal swab","D7_INFfeed","Proteobacteria",0.014,0.1398,"keep"
"580","X9P278R2D0","D0","P278","INFfeed","Fecal or Fecal swab","D0_INFfeed","Actinobacteria",0.0069,0.1388,"keep"
"581","X9P321R4Dm3","DNEG3","P321","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0233,0.1371,"keep"
"582","X9P255R1D0","D0","P255","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Bacteria_unclassified",0.0123,0.1368,"keep"
"583","X9P296R3D0","D0","P296","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0177,0.1363,"keep"
"584","X9P288R3Dm3","DNEG3","P288","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0231,0.1361,"keep"
"585","X9P278R2D4","D4","P278","INFfeed","Fecal or Fecal swab","D4_INFfeed","Actinobacteria",0.0054,0.1347,"keep"
"586","X9P302R3Dm3","DNEG3","P302","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0225,0.1321,"keep"
"587","X9P322R4Dm3","DNEG3","P322","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0224,0.1319,"keep"
"588","X9P302R3D0","D0","P302","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.017,0.1307,"keep"
"589","X9P319R4D4","D4","P319","INFnm","Fecal or Fecal swab","D4_INFnm","Actinobacteria",0.0077,0.1287,"keep"
"590","X9P280R2Dm3","DNEG3","P280","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0254,0.1271,"keep"
"591","X9P288R3Dm3","DNEG3","P288","INFinject","Fecal Swab","DNEG3_INFinject","Actinobacteria",0.0216,0.127,"keep"
"592","X9P251R1D7","D7","P251","NONINFnm","Fecal","D7_NONINFnm","Proteobacteria",0.0101,0.1257,"keep"
"593","X9P286R3D0","D0","P286","INFinject","Fecal or Fecal swab","D0_INFinject","Proteobacteria",0.0162,0.1245,"keep"
"594","X9P325R4D7","D7","P325","INFnm","Fecal","D7_INFnm","Proteobacteria",0.0125,0.1245,"keep"
"595","X9P250R1D4","D4","P250","NONINFnm","Fecal or Fecal swab","D4_NONINFnm","Proteobacteria",0.0062,0.1236,"keep"
"596","X9P278R2Dm3","DNEG3","P278","INFfeed","Fecal Swab","DNEG3_INFfeed","Spirochaetes",0.0247,0.1234,"keep"
"597","X9P280R2D0","D0","P280","INFfeed","Fecal or Fecal swab","D0_INFfeed","Spirochaetes",0.0062,0.1233,"keep"
"598","X9P311R4Dm3","DNEG3","P311","INFnm","Fecal Swab","DNEG3_INFnm","Bacteria_unclassified",0.0209,0.1231,"keep"
"599","X9P306R4Dm3","DNEG3","P306","INFnm","Fecal Swab","DNEG3_INFnm","Actinobacteria",0.0209,0.123,"keep"
"600","X9P317R4Dm3","DNEG3","P317","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0208,0.1225,"keep"
"601","X9P305R3Dm3","DNEG3","P305","INFinject","Fecal Swab","DNEG3_INFinject","Epsilonbacteraeota",0.0208,0.1224,"keep"
"602","X9P262R1Dm3","DNEG3","P262","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0216,0.1202,"keep"
"603","X9P255R1D0","D0","P255","NONINFnm","Fecal or Fecal swab","D0_NONINFnm","Tenericutes",0.0108,0.1197,"keep"
"604","X9P300R3Dm3","DNEG3","P300","INFinject","Fecal Swab","DNEG3_INFinject","Proteobacteria",0.0201,0.118,"keep"
"605","X9P289R3Dm3","DNEG3","P289","INFinject","Fecal Swab","DNEG3_INFinject","Spirochaetes",0.0201,0.118,"keep"
"606","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Epsilonbacteraeota",0.0209,0.1163,"keep"
"607","X9P269R2Dm3","DNEG3","P269","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0232,0.116,"keep"
"608","X9P294R3D7","D7","P294","INFinject","Fecal","D7_INFinject","Cyanobacteria",0.0116,0.1159,"keep"
"609","X9P319R4D4","D4","P319","INFnm","Fecal or Fecal swab","D4_INFnm","Proteobacteria",0.0069,0.1158,"keep"
"610","X9P318R4D4","D4","P318","INFnm","Fecal or Fecal swab","D4_INFnm","Actinobacteria",0.0069,0.1157,"keep"
"611","X9P255R1D7","D7","P255","NONINFnm","Fecal","D7_NONINFnm","Actinobacteria",0.0092,0.1156,"keep"
"612","X9P306R4D4","D4","P306","INFnm","Fecal or Fecal swab","D4_INFnm","Proteobacteria",0.0069,0.1155,"keep"
"613","X9P262R1D7","D7","P262","NONINFnm","Fecal","D7_NONINFnm","Cyanobacteria",0.0092,0.1155,"keep"
"614","X9P259R1Dm3","DNEG3","P259","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Proteobacteria",0.0208,0.1154,"keep"
"615","X9P320R4Dm3","DNEG3","P320","INFnm","Fecal Swab","DNEG3_INFnm","Epsilonbacteraeota",0.0193,0.1134,"keep"
"616","X9P302R3D0","D0","P302","INFinject","Fecal or Fecal swab","D0_INFinject","Actinobacteria",0.0147,0.1129,"keep"
"617","X9P285R2Dm3","DNEG3","P285","INFfeed","Fecal Swab","DNEG3_INFfeed","Proteobacteria",0.0224,0.1122,"keep"
"618","X9P247R1Dm3","DNEG3","P247","NONINFnm","Fecal Swab","DNEG3_NONINFnm","Verrucomicrobia",0.0202,0.112,"keep"
